?pmc_id0	?text_0	?pmc_id1	?text_1	?count
3036	HAS1	MESH:C511194	Ecallantide	1
3036	HAS1	MESH:D011134	polysaccharide	1
3036	HAS1	MESH:D013197	Stanozolol	1
3036	HAS1	MESH:D014807	Vitamin D	1
3036	HAS1	MESH:D014867	water	1
3037	HAS2	MESH:C511194	Ecallantide	1
3037	has 2	MESH:D010100	oxygen	1
3037	HAS2	MESH:D011134	polysaccharide	1
3037	HAS2	MESH:D013197	Stanozolol	1
3037	HAS2	MESH:D014807	Vitamin D	1
3037	HAS2	MESH:D014867	water	1
3038	HAS3	MESH:C511194	Ecallantide	1
3038	HAS3	MESH:D011134	polysaccharide	1
3038	HAS3	MESH:D013197	Stanozolol	1
3038	HAS3	MESH:D014807	Vitamin D	1
3038	HAS3	MESH:D014867	water	1
3039	HbA1	MESH:D005947	glucose	1
3043	HBB	MESH:D009841	oligonucleotide	1
3048	methemoglobin	MESH:D006418	heme	1
3055	HCK	MESH:C060974	"phosphatidylinositol 3,4,5-triphosphate"	1
3055	HCK	MESH:C543332	obinutuzumab	1
3055	HCK	MESH:D000069285	Ca2+	1
3055	HCK	MESH:D015544	IP3	1
305843	Ang	MESH:C049347	Fasudil	1
305843	Ang	MESH:D000077340	fluvastatin	1
305843	Ang	MESH:D002117	Calcitriol	1
305843	Ang	MESH:D005947	glucose	1
305843	Ang	MESH:D012492	salt	1
305843	Ang	MESH:D013311	STZ	1
305843	Ang	MESH:D017257	Ramipril	1
305843;497229	Ang(1-9	MESH:C081643	candesartan	1
305843;497229	Ang(1-9	MESH:C581752	alamandine	1
305843;497229	Ang(1-9	MESH:D000068756	valsartan	1
305843;497229	Ang(1-9	MESH:D000077333	telmisartan	1
305843;497229	Ang(1-9	MESH:D000077405	irbesartan	1
305843;497229	Ang(1-7	MESH:D002117	calcitriol	1
305843;497229	ANG(1-7	MESH:D005947	glucose	1
305843;497229	Ang-(1-7	MESH:D009569	nitric oxide	1
305843;497229	ANG(1-7	MESH:D013481	superoxides	1
305843;497229	Ang(1-9	MESH:D016686	monocrotaline	1
305843;497229	Ang(1-9	MESH:D019808	losartan	1
3060	orexin	MESH:D002087	butyrate	1
3060	orexin	MESH:D002518	ceramide	1
3064	huntingtin	MESH:D006886	HCQ	1
3065	HDAC1	MESH:D000105	acetyl-CoA	1
3065	HDAC1	MESH:D008550	melatonin	1
3065	HDAC1	MESH:D013196	dihydrotestosterone	1
3065	HDAC1	MESH:D014233	TCA	1
3065	HDAC1	MESH:D020148	sodium butyrate	1
3066	HD2	MESH:C522181	apixaban	1
3066	HD2	MESH:D000077723	cefepime	1
3066	HD2	MESH:D002443	ceftriaxone	1
3066	HD2	MESH:D008715	Met	1
3066	HD2	MESH:D014640	vancomycin	1
3066;8841;9759;10014;1671	HD2-6	MESH:C522181	apixaban	1
3066;8841;9759;10014;1671	HD2-6	MESH:D000077723	cefepime	1
3066;8841;9759;10014;1671	HD2-6	MESH:D001205	ascorbic acid	1
3066;8841;9759;10014;1671	HD2-6	MESH:D006886	hydroxychloroquine	1
3066;8841;9759;10014;1671	HD2-6	MESH:D008751	methylene blue	1
3066;8841;9759;10014;1671	HD2-6	MESH:D010100	oxygen	1
3066;8841;9759;10014;1671	HD2-6	MESH:D014640	vancomycin	1
3066;8841;9759;10014;1671	HD2-6	MESH:D017963	azithromycin	1
3075	factor H	MESH:C025676	9-O-acetyl SA	1
3075	factor H	MESH:D001639	bicarbonate	1
3075	factor H	MESH:D005947	glucose	1
3075	factor H	MESH:D012694	serine	1
3075	factor H	MESH:D019158	SA	1
3077	HFE	MESH:C009042	pristane	1
3077	HFE	MESH:D003404	Creatinine	1
3077	HFE	MESH:D006886	HCQ	1
3077	HFE	MESH:D008070	lipopolysaccharide	1
308	Annexin V	MESH:C012939	D-PBS	1
308	annexin A5	MESH:D006886	Hydroxychloroquine	1
308	annexin V	MESH:D008055	lipid	1
308	annexin 5	MESH:D008070	lipopolysaccharide	1
308	annexin 5	MESH:D009569	nitric oxide	1
30816	syncytin-1	MESH:D009538	nicotine	1
30818	DREAM	MESH:D006854	hydrocortisone	1
30818	DREAM	MESH:D015232	prostaglandin E2	1
3082	HGF	MESH:C558899	lopinavir/ritonavir	1
3082	hHGF	MESH:D006493	heparin	1
3082	HGF	MESH:D006497	heparan sulfate	1
3082	hHGF	MESH:D008055	lipid	1
3082	HGF	MESH:D015232	PGE2	1
3083	hepatocyte growth factor activator	MESH:D003078	colchicine	1
30835	DC-SIGN	MESH:C034532	camostat mesylate	1
30835	DC-SIGN	MESH:D000643	ammonium chloride	1
30835	CD209	MESH:D002241	carbohydrates	1
30835	DC-SIGN	MESH:D014443	tyrosine	1
30835	CD209	MESH:D015232	PGE2	1
3084	ggf	MESH:D010100	Oxygen	1
3084	ggf	MESH:D012965	NaCl	1
30848	ct2	MESH:C000606551	remdesivir	1
3087	HEX	MESH:C034657	TEXAS RED	1
3087	HEX	MESH:D005557	Formalin	1
3087	HEX	MESH:D010232	paraffin	1
3087	HEX	MESH:D014867	water	1
3091	HIF-1	MESH:C000511	verbenalin	1
3091	HIF-1	MESH:C009652	lonicerin	1
3091	HIF-1	MESH:C010925	gentisic acid	1
3091	HIF-1	MESH:C031327	artemisinin	1
3091	HIF-1	MESH:C033607	puerarin	1
3091	HIF-1	MESH:C041376	rosmarinic acid	1
3091	HIF-1	MESH:C054337	tussilagone	1
3091	HIF-1	MESH:C076944	salvianolic acid B	1
3091	HIF-1	MESH:C085278	hydroxysafflor yellow A	1
3091	HIF-1	MESH:C106914	atractylodin	1
3091	HIF-1	MESH:C483658	pogostone	1
3091	HIF-1	MESH:C499870	descurainolide A	1
3091	HIF1alpha	MESH:D000255	ATP	1
3091	HIF-1	MESH:D000678	amygdalin	1
3091	HIF-1	MESH:D001640	bicuculline	1
3091	HIF-1	MESH:D002726	chlorogenic acid	1
3091	HIF-1	MESH:D004642	emodin	1
3091	HIF-1	MESH:D004809	ephedrine	1
3091	HIF-1	MESH:D009584	nitrogen	1
3091	HIF-1	MESH:D012431	rutin	1
3091	HIF-1	MESH:D013107	sphingolipid	1
3091	HIF-1	MESH:D016718	arachidonic acid	1
3091	HIF1alpha	MESH:D019344	lactate	1
3091	HIF-1	MESH:D020156	salicylic acid	1
3091	HIF-1	MESH:D047310	apigenin	1
309757	SIRT1	MESH:D002251	carbon tetrachloride	1
309757	SIRT1	MESH:D002857	chromium	1
309757	SIRT1	MESH:D008315	malondialdehyde	1
309757	SIRT1	MESH:D009538	nicotine	1
3099	hexokinase-2	MESH:D001151	arsenic	1
31	ACACA	MESH:D000255	ATP	1
31	ACC	MESH:D000450	Aldosterone	1
3105;3106	"HLA-A, -B, -DR"	MESH:D003404	creatinine	1
3107	MHC	MESH:D000117	N-acetyl glucosamine	1
3107	MHC	MESH:D011134	Glycan	1
3107;3123	MHC II HLA-DRB1	MESH:D006859	hydrogen	1
3108	HLA-DMA	MESH:C002037	DMB	1
3108	HLA-DMA	MESH:C012616	H3	1
3108	HLA-DMA	MESH:D003903	H2	1
311	CAP50	MESH:D000068338	everolimus	1
311	CAP50	MESH:D000069287	capecitabine	1
311	CAP50	MESH:D000077150	oxaliplatin	1
311	CAP50	MESH:D000077204	temozolomide	1
311	CAP50	MESH:D000077210	sunitinib	1
3115	HLA	MESH:C023714	C2	1
3123	ss1	MESH:D001761	Bleomycin	1
3123	HLA	MESH:D006859	hydrogen	1
3146	HMGB1	MESH:C006680	Baicalein	1
3146	HMGB1	MESH:C007650	ethyl acetate	1
3146	HMGB1	MESH:C026564	stearoyl lysophosphatidylcholine	1
3146	HMGB1	MESH:C035055	Danshensu	1
3146	HMGB1	MESH:C046522	ethyl pyruvate	1
3146	high mobility group box)-1	MESH:D001241	aspirin	1
3146	HMGB1	MESH:D002392	catechins	1
3146	high mobility group box)-1	MESH:D004176	dipyridamole	1
3146	HMGB-1	MESH:D004187	disaccharide	1
3146	HMGB1	MESH:D004220	disulfide	1
3146	HMGB1	MESH:D005947	glucose	1
3146	HMGB1	MESH:D008055	lipid	1
3146	HMGB1	MESH:D008911	minocycline	1
3146	HMGB1	MESH:D010100	oxygen	1
3146	HMGB1	MESH:D010429	pentose	1
3146	HMGB1	MESH:D010636	phenols	1
3146	high mobility group box)-1	MESH:D011464	prostacyclin	1
3146	HMGB1	MESH:D013431	sulphate	1
3146	HMGB1	MESH:D014315	triterpene	1
3146	HMGB1	MESH:D019158	sialic acid	1
3146	HMGB-1	MESH:D019800	phenol	1
3146	HMGB1	MESH:D020148	sodium butyrate	1
3146	HMGB1	MESH:D044945	procyanidins	1
3146	HMGB1	MESH:D059808	polyphenols	1
3150	HMGN1	MESH:D003078	colchicine	1
3156	HMG CoA reductase	MESH:C107773	pterostilbene	1
3156	HMG-CoA reductase	MESH:C108475	pitavastatin	1
3156	HMG-CoA reductase	MESH:D000077213	lamotrigine	1
3156	HMG-CoA reductase	MESH:D000077405	irbesartan	1
3156	HMG-CoA reductase	MESH:D000105	acetyl-CoA	1
3156	HMG-CoA reductase	MESH:D000255	ATP	1
3156	HMG CoA reductase	MESH:D003474	curcumin	1
3156	HMG-CoA reductase	MESH:D004917	erythromycin	1
3156	HMG CoA reductase	MESH:D008550	melatonin	1
3156	HMG-CoA reductase	MESH:D008874	midazolam	1
3156	HMG-CoA reductase	MESH:D008911	minocycline	1
3156	HMG CoA reductase	MESH:D010100	oxygen	1
3156	HMG-CoA reductase	MESH:D012254	Ribavirin	1
3156	HMG-CoA reductase	MESH:D013261	sterol	1
3156	HMG CoA reductase	MESH:D013267	stilbene	1
3156	HMG-CoA reductase	MESH:D014229	triazolam	1
3156	HMG-CoA reductase	MESH:D014230	Triazoles	1
3156	HMG-CoA reductase	MESH:D014635	sodium valproate	1
3156	HMG-CoA reductase	MESH:D014859	warfarin	1
3156	HMG-CoA reductase	MESH:D016049	Didanosine	1
3156	HMG-CoA reductase	MESH:D017035	pravastatin	1
3156	HMG-CoA reductase	MESH:D017964	itraconazole	1
3156	HMG-CoA reductase	MESH:D019259	Lamivudine	1
3156	HMG-CoA reductase	MESH:D065819	voriconazole	1
316	aldehyde oxidase	MESH:C000592401	Sarilumab	1
316	aldehyde oxidase	MESH:C000606551	Remdesivir	1
316	AOX1	MESH:C105427	zeocin	1
316	aldehyde oxidase	MESH:C462182	Favipiravir	1
316	aldehyde oxidase	MESH:C540383	Ruxolitinib	1
316	aldehyde oxidase	MESH:C558899	Lopinavir/Ritonavir	1
316	aldehyde oxidase	MESH:D000068258	Bevacizumab	1
316	aldehyde oxidase	MESH:D000069454	Darunavir	1
316	aldehyde oxidase	MESH:D000069547	Cobicistat	1
316	AOX1	MESH:D000362	agar	1
316	AOX1	MESH:D000432	methanol	1
316	aldehyde oxidase	MESH:D003404	creatinine	1
316	AOX1	MESH:D005947	dextrose	1
316	AOX1	MESH:D006639	His	1
316	aldehyde oxidase	MESH:D008727	methotrexate	1
316	aldehyde oxidase	MESH:D019438	Ritonavir	1
3162	heme oxygenase-1	MESH:C001803	tempol	1
3162	heme oxygenase-1	MESH:C004999	Ferulic acid	1
3162	HO-1	MESH:C007095	cobalt protoporphyrin	1
3162	HO-1	MESH:C027576	4-HNE	1
3162	HO-1	MESH:C107773	pterostilbene	1
3162	heme oxygenase 1	MESH:C462182	Favipiravir	1
3162	heme oxygenase-1	MESH:C504400	Triphlorethol-A	1
3162	HO-1	MESH:D000068756	valsartan	1
3162	HO-1	MESH:D000077149	sevoflurane	1
3162	Heme Oxygenase-1	MESH:D000109	Acetylcholine	1
3162	HO-1	MESH:D000438	alcohol	1
3162	HO-1	MESH:D001241	aspirin	1
3162	heme oxygenase 1	MESH:D002738	Chloroquine	1
3162	HO-1	MESH:D002945	cisplatin	1
3162	heme oxygenase 1	MESH:D003676	Deferoxamine	1
3162	HO-1	MESH:D003907	dexamethasone	1
3162	HO-1	MESH:D004958	estradiol	1
3162	Heme Oxygenase 1	MESH:D005419	flavonoids	1
3162	heme oxygenase-1	MESH:D005978	glutathione	1
3162	HO-1	MESH:D006861	H2O2	1
3162	HO-1	MESH:D007530	isoflurane	1
3162	HO-1	MESH:D008063	alpha-Lipoic acid	1
3162	heme oxygenase 1	MESH:D008751	methylene blue	1
3162	HO-1	MESH:D009525	niacin	1
3162	Heme Oxygenase-1	MESH:D009538	Nicotine	1
3162	Heme Oxygenase 1	MESH:D010636	phenols	1
3162	Heme Oxygenase 1	MESH:D011134	polysaccharides	1
3162	HO-1	MESH:D011341	probucol	1
3162	HO-1	MESH:D013267	stilbene	1
3162	heme oxygenase-1	MESH:D019821	Simvastatin	1
3163	HO2	MESH:D002245	carbon dioxide	1
3163	HO2	MESH:D010100	oxygen	1
3163	HO2	MESH:D014867	water	1
3164	N = 10	MESH:C086979	umifenovir	1
3164	hormone receptor	MESH:D000068338	everolimus	1
3164	hormone receptor	MESH:D000077289	letrozole	1
3164	hormone receptor	MESH:D000077384	anastrozole	1
3164	N = 10	MESH:D010100	oxygen	1
3164	hormone receptor	MESH:D011374	Progesterone	1
3164	hormone receptor	MESH:D016912	levonorgestrel	1
3164	hormone receptor	MESH:D019290	megestrol acetate	1
3178	hnRNPA1	MESH:C540278	enzalutamide	1
3178	hnRNPA1	MESH:D011794	Quercetin	1
3192	SAFA	MESH:D014807	vitamin D	1
3200426	spike glycoprotein	MESH:D006859	hydrogen	1
3200426	spike glycoprotein	MESH:D009584	N	1
3200426	spike glycoprotein	MESH:D011134	Glycan	1
3239	SP-D	MESH:D000241	adenosine	1
3239	SP-D	MESH:D008094	LIS	1
3239	SP-D	MESH:D010100	oxygen	1
3239	SP-D	MESH:D010758	PS	1
324	APC	MESH:D002245	CO2	1
324	APC	MESH:D005973	l-glutamine	1
324	APC	MESH:D006531	HEPES	1
324	APC	MESH:D007854	PBS	1
324	APC	MESH:D017334	teicoplanin	1
324	APC	MESH:D020126	brefeldin A	1
3240	hp	MESH:D000068756	valsartan	1
3240	hp	MESH:D000077185	resveratrol	1
3240	haptoglobin	MESH:D000078222	tinzaparin	1
3240	hp	MESH:D001241	aspirin	1
3240	haptoglobin	MESH:D002248	Carbon monoxide	1
3240	hp	MESH:D003474	curcumin	1
3240	haptoglobin	MESH:D006493	heparin	1
3240	hp	MESH:D009525	niacin	1
3240	haptoglobin	MESH:D011241	prednisone	1
3240	hp	MESH:D011341	probucol	1
3240	haptoglobin	MESH:D017963	azithromycin	1
3240	haptoglobin	MESH:D017984	enoxaparin	1
3240	haptoglobin	MESH:D019344	Lactate	1
3249	Serine Protease Hepsin	MESH:C032855	nafamostat mesylate	1
3249	Serine Protease Hepsin	MESH:C034532	camostat mesylate	1
3249	TMPRSS1	MESH:D012694	serine	1
3249	TMPRSS1	MESH:D014867	water	1
325	APCs	MESH:C000592401	Sarilumab	1
325	APCs	MESH:C000596027	Baricitinib	1
325	SAP	MESH:C000628738	SAR100842	1
325	SAP	MESH:C032881	Lysophosphatidic acid	1
325	SAP	MESH:C093844	Pirfenidone	1
325	APCs	MESH:C481642	Eculizumab	1
325	SAP	MESH:C530716	Nintedanib	1
325	APCs	MESH:C540383	Ruxolitinib	1
325	APCs	MESH:D000069476	Linagliptin	1
325	APCs	MESH:D000078222	Tinzaparin	1
325	SAP	MESH:D001761	bleomycin	1
325	SAP	MESH:D003078	colchicine	1
325	APCs	MESH:D003907	Dexamethasone	1
325	APCs	MESH:D006495	Low molecular weight heparin	1
325	APCs	MESH:D008055	lipid	1
325	APCs	MESH:D008775	Methylprednisolone	1
325	APCs	MESH:D011241	Prednisone	1
325	APCs	MESH:D011729	Pyridostigmine	1
325	APCs	MESH:D012694	serine	1
325	APCs	MESH:D013256	steroid	1
325	APCs	MESH:D015232	PGE2	1
325	APCs	MESH:D017984	Enoxaparin	1
325	APCs	MESH:D020123	Sirolimus	1
3250	HPR	MESH:D012176	retinoid	1
3251	hypoxanthine-guanine phosphoribosyltransferase	MESH:C030985	purine	1
3251	hypoxanthine-guanine phosphoribosyltransferase	MESH:C030986	pyrimidine	1
3251	Hprt	MESH:C411644	Trizol	1
3251	hypoxanthine-guanine phosphoribosyltransferase	MESH:D000255	ATP	1
3251	Hprt	MESH:D002725	chloroform	1
3251	hypoxanthine-guanine phosphoribosyltransferase	MESH:D003562	cytidine	1
3251	hypoxanthine-guanine phosphoribosyltransferase	MESH:D003570	CTP	1
3251	hypoxanthine-guanine phosphoribosyltransferase	MESH:D003596	cytosine	1
3251	hypoxanthine-guanine phosphoribosyltransferase	MESH:D003597	cytosine nucleotides	1
3251	hypoxanthine-guanine phosphoribosyltransferase	MESH:D006147	guanine	1
3251	HGPRTase	MESH:D010754	pRpp	1
3251	hypoxanthine-guanine phosphoribosyltransferase	MESH:D014498	uracil	1
3251	hypoxanthine-guanine phosphoribosyltransferase	MESH:D014529	uridine	1
3251	hypoxanthine-guanine phosphoribosyltransferase	MESH:D014544	UTP	1
3251	Hprt	MESH:D019800	phenol	1
3263	hemopexin	MESH:D007501	iron	1
3265	p21ras	MESH:D007501	Iron	1
326625	COB	MESH:C000606551	remdesivir	1
326625	COB	MESH:D019438	RTV	1
3270	RC	MESH:D012825	SI	1
3274	Histamine receptor H2	MESH:D012694	Serine	1
3280	HHL	MESH:D000069285	Ca2+	1
3280	HHL	MESH:D005947	glucose	1
3303	Hsp70i	MESH:C495910	ramelteon	1
3303	Hsp70i	MESH:D008315	malondialdehyde	1
3308	HSP-70	MESH:C027576	4-HNE	1
3308	HSP-70	MESH:D006861	H2O2	1
3308	HSP-70	MESH:D010100	O2	1
3309	BIP	MESH:C025026	Sodium Sulfite	1
3309	BIP	MESH:C031215	beta-Cyclodextrin	1
3309	HSPA5	MESH:C467440	O-acetyl-SA	1
3309	GRP78	MESH:D002945	cisplatin	1
3309	GRP78	MESH:D004220	disulfide	1
3309	HSPA5	MESH:D005231	unsaturated fatty acids	1
3309	BIP	MESH:D005840	Crystal Violet	1
3309	GRP78	MESH:D006418	heme	1
3309	GRP78	MESH:D006493	heparin	1
3309	HSPA5	MESH:D006859	Hydrogen	1
3309	GRP78	MESH:D007501	iron	1
3309	HSPA5	MESH:D008041	linoleic acids	1
3309	HSPA5	MESH:D011134	glycan	1
3309	Bip	MESH:D012685	sepharose	1
3309	Bip	MESH:D012967	SDS	1
3309	GRP78	MESH:D017239	paclitaxel	1
3309	HSPA5	MESH:D019158	Sialic Acid	1
3313	CRP>40	MESH:D003404	creatinine	1
3313	CRP>40	MESH:D010100	oxygen	1
3320	HSP90AA1	MESH:C000511	verbenalin	1
3320	HSP90AA1	MESH:C006680	baicalein	1
3320	Hsp90alpha	MESH:C006947	cepharanthine	1
3320	HSP90AA1	MESH:C009652	lonicerin	1
3320	HSP90AA1	MESH:C010925	gentisic acid	1
3320	HSP90AA1	MESH:C023717	acacetin	1
3320	HSP90AA1	MESH:C025473	beta-sitosterol	1
3320	HSP90AA1	MESH:C031327	artemisinin	1
3320	HSP90AA1	MESH:C033607	puerarin	1
3320	HSP90AA1	MESH:C047368	isorhamnetin	1
3320	HSP90AA1	MESH:C070840	licochalcone A	1
3320	HSP90AA1	MESH:C093385	"5,7,4'-trihydroxy-8-methoxyflavone"	1
3320	HSP90AA1	MESH:C106914	atractylodin	1
3320	HSP90AA1	MESH:C483658	pogostone	1
3320	HSP90AA1	MESH:C499870	descurainolide A	1
3320	HSP90AA1	MESH:D000678	amygdalin	1
3320	HSP90AA1	MESH:D001120	arginine	1
3320	HSP90AA1	MESH:D001640	bicuculline	1
3320	HSP90AA1	MESH:D004642	emodin	1
3320	HSP90AA1	MESH:D004809	ephedrine	1
3320	HSP90	MESH:D010126	ozone	1
3320	HSP90AA1	MESH:D010984	platinum	1
3320	HSP90AA1	MESH:D011794	quercetin	1
3320	HSP90AA1	MESH:D013107	sphingolipid	1
3320	HSP90AA1	MESH:D016718	arachidonic acid	1
3320	HSP90AA1	MESH:D019695	glycyrrhizic acid	1
3320	HSP90AA1	MESH:D020156	salicylic acid	1
3320	HSP90AA1	MESH:D047311	luteolin	1
3326	HSP90AB1	MESH:C000511	verbenalin	1
3326	HSP90AB1	MESH:C005273	naringenin	1
3326	HSP90AB1	MESH:C006552	kaempferol	1
3326	HSP90AB1	MESH:C006680	baicalein	1
3326	HSP90AB1	MESH:C009652	lonicerin	1
3326	HSP90AB1	MESH:C010925	gentisic acid	1
3326	HSP90AB1	MESH:C023717	acacetin	1
3326	HSP90AB1	MESH:C025473	beta-sitosterol	1
3326	HSP90AB1	MESH:C031327	artemisinin	1
3326	HSP90AB1	MESH:C033607	puerarin	1
3326	HSP90AB1	MESH:C047368	isorhamnetin	1
3326	HSP90AB1	MESH:C070840	licochalcone A	1
3326	HSP90AB1	MESH:C085514	wogonin	1
3326	HSP90AB1	MESH:C093385	"5,7,4'-trihydroxy-8-methoxyflavone"	1
3326	HSP90AB1	MESH:C106914	atractylodin	1
3326	HSP90AB1	MESH:C483658	pogostone	1
3326	HSP90AB1	MESH:C499870	descurainolide A	1
3326	HSP90AB1	MESH:D000678	amygdalin	1
3326	HSP90AB1	MESH:D001120	arginine	1
3326	HSP90AB1	MESH:D001640	bicuculline	1
3326	HSP90AB1	MESH:D004642	emodin	1
3326	HSP90AB1	MESH:D004809	ephedrine	1
3326	HSP90AB1	MESH:D010984	platinum	1
3326	HSP90AB1	MESH:D011794	quercetin	1
3326	HSP90AB1	MESH:D013107	sphingolipid	1
3326	HSP90AB1	MESH:D016718	arachidonic acid	1
3326	HSP90AB1	MESH:D019695	glycyrrhizic acid	1
3326	HSP90AB1	MESH:D020156	salicylic acid	1
3326	HSP90AB1	MESH:D047311	luteolin	1
3329	HSP60	MESH:D010126	ozone	1
3343	HTL	MESH:D006859	hydrogen	1
3350	5-HT1A receptor	MESH:C414210	peramivir	1
3350	5-HT1A receptor	MESH:D003517	cyclopentane	1
3350	5-HT1A receptor	MESH:D007538	Isoniazid	1
3350	5-HT1A receptor	MESH:D009643	Norfloxacin	1
3354	S31	MESH:C084711	Agomelatine	1
3354	S31	MESH:D000069348	quetiapine	1
3354	S31	MESH:D000069503	Vilazodone	1
3354	S31	MESH:D000069583	pregabalin	1
3354	S31	MESH:D000077206	gabapentin	1
3354	S31	MESH:D001569	benzodiazepines	1
3354	S31	MESH:D005680	GABA	1
3354	S31	MESH:D008550	melatonin	1
3354	S31	MESH:D009638	noradrenaline	1
3354	S31	MESH:D012701	serotonin	1
3354	S31	MESH:D018967	risperidone	1
3359	5-hydroxytryptamine 3 (5-HT3)	MESH:D003907	dexamethasone	1
3376	IRS	MESH:D009569	Nitric Oxide	1
338	ApoB-100	MESH:D002809	Chondroitin-6-Sulfate	1
338	ApoB-100	MESH:D005947	glucose	1
3383	ICAM1	MESH:C000511	verbenalin	1
3383	ICAM-1	MESH:C004999	Ferulic Acid	1
3383	ICAM1	MESH:C005273	naringenin	1
3383	ICAM1	MESH:C006552	kaempferol	1
3383	ICAM1	MESH:C006680	baicalein	1
3383	ICAM-1	MESH:C009172	Salidroside	1
3383	ICAM1	MESH:C009652	lonicerin	1
3383	ICAM1	MESH:C010925	gentisic acid	1
3383	ICAM-1	MESH:C017674	Procyanidin	1
3383	ICAM1	MESH:C023717	acacetin	1
3383	intercellular adhesion molecule-1	MESH:C024132	flavin	1
3383	ICAM1	MESH:C025473	beta-sitosterol	1
3383	ICAM1	MESH:C031327	artemisinin	1
3383	ICAM1	MESH:C033607	puerarin	1
3383	ICAM-1	MESH:C040048	Caffeic acid	1
3383	ICAM-1	MESH:C041376	Rosmarinic acid	1
3383	ICAM-1	MESH:C045651	Epigallocatechin Gallate	1
3383	ICAM1	MESH:C047368	isorhamnetin	1
3383	ICAM1	MESH:C070840	licochalcone A	1
3383	ICAM1	MESH:C085514	wogonin	1
3383	ICAM1	MESH:C093385	"5,7,4'-trihydroxy-8-methoxyflavone"	1
3383	ICAM-1	MESH:C102326	Cucurbitacin E	1
3383	ICAM1	MESH:C106914	atractylodin	1
3383	ICAM-1	MESH:C458139	Scolymoside	1
3383	ICAM1	MESH:C483658	pogostone	1
3383	ICAM1	MESH:C499870	descurainolide A	1
3383	ICAM-1	MESH:C503840	Dieckol	1
3383	ICAM-1	MESH:D000069349	linezolid	1
3383	ICAM-1	MESH:D000077185	Resveratrol	1
3383	CD54	MESH:D000212	acyclovir	1
3383	ICAM-1	MESH:D000255	ATP	1
3383	ICAM1	MESH:D000678	amygdalin	1
3383	ICAM1	MESH:D001120	arginine	1
3383	ICAM1	MESH:D001640	bicuculline	1
3383	ICAM-1	MESH:D002726	Chlorogenic acid	1
3383	ICAM1	MESH:D004642	emodin	1
3383	ICAM1	MESH:D004809	ephedrine	1
3383	ICAM-1	MESH:D005978	GSH	1
3383	ICAM-1	MESH:D006034	Glycyrrhetinic acid	1
3383	ICAM-1	MESH:D006418	Heme	1
3383	ICAM1	MESH:D007288	inosine	1
3383	Intercellular adhesion molecule-1	MESH:D007501	iron	1
3383	ICAM-1	MESH:D008055	lipid	1
3383	ICAM-1	MESH:D010269	paraquat	1
3383	ICAM1	MESH:D010984	platinum	1
3383	ICAM-1	MESH:D011134	polysaccharide	1
3383	Intercellular adhesion molecule-1	MESH:D011453	prostaglandins	1
3383	intercellular adhesion molecule)-1	MESH:D011464	prostacyclin	1
3383	ICAM-1	MESH:D012701	5-HT	1
3383	ICAM1	MESH:D013107	sphingolipid	1
3383	ICAM-1	MESH:D013431	sulfate	1
3383	ICAM-1	MESH:D013654	taurine	1
3383	CD54	MESH:D013754	tetracyclines	1
3383	ICAM-1	MESH:D014212	retinoic acid	1
3383	ICAM-1	MESH:D014640	vancomycin	1
3383	ICAM-1	MESH:D015032	Zn	1
3383	ICAM-1	MESH:D017291	Clarithromycin	1
3383	ICAM-1	MESH:D017963	azithromycin	1
3383	ICAM1	MESH:D019695	glycyrrhizic acid	1
3383	ICAM1	MESH:D019820	xanthine	1
3383	ICAM1	MESH:D020156	salicylic acid	1
3383	ICAM1	MESH:D047311	luteolin	1
338332	GSES	MESH:D012967	SDS	1
338339	C-type lectin receptor	MESH:C000511	verbenalin	1
338339	C-type lectin receptor	MESH:C005273	naringenin	1
338339	C-type lectin receptor	MESH:C006552	kaempferol	1
338339	C-type lectin receptor	MESH:C006680	baicalein	1
338339	C-type lectin receptor	MESH:C009652	lonicerin	1
338339	C-type lectin receptor	MESH:C010925	gentisic acid	1
338339	C-type lectin receptor	MESH:C023717	acacetin	1
338339	C-type lectin receptor	MESH:C025473	beta-sitosterol	1
338339	C-type lectin receptor	MESH:C031327	artemisinin	1
338339	C-type lectin receptor	MESH:C033607	puerarin	1
338339	C-type lectin receptor	MESH:C070840	licochalcone A	1
338339	C-type lectin receptor	MESH:C085514	wogonin	1
338339	C-type lectin receptor	MESH:C093385	"5,7,4'-trihydroxy-8-methoxyflavone"	1
338339	C-type lectin receptor	MESH:C106914	atractylodin	1
338339	C-type lectin receptor	MESH:C483658	pogostone	1
338339	C-type lectin receptor	MESH:C499870	descurainolide A	1
338339	C-type lectin receptor	MESH:D000678	amygdalin	1
338339	C-type lectin receptor	MESH:D001120	arginine	1
338339	C-type lectin receptor	MESH:D001640	bicuculline	1
338339	C-type lectin receptor	MESH:D004642	emodin	1
338339	C-type lectin receptor	MESH:D004809	ephedrine	1
338339	mcL	MESH:D010100	oxygen	1
338339	C-type lectin receptor	MESH:D010984	platinum	1
